"news_id";"prompt_type";"model_response";"parsed_events"
"23.0";"few_shot";"субъект: Арсен Гайдарилов; объект: цены на оперативную память и флеш-накопители; действие: рассказал о росте; время: октябрь-ноябрь 2025 года.";"[{'subject': 'Арсен Гайдарилов', 'object': 'цены на оперативную память и флеш-накопители', 'action': 'рассказал о росте', 'time': 'октябрь-ноябрь 2025 года.'}]"
"23.0";"chain_of_thought";"1.  
- субъект: цены на оперативную память и флеш-накопители;  
- объект: мировой рынок;  
- действие: росли;  
- время: октябрь-ноябрь 2025 года.  

2.  
- субъект: дата-центры и разработчики ИИ-моделей;  
- объект: высокопроизводительная память и быстрые серверные SSD;  
- действие: резко увеличили потребности;  
- время: октябрь-ноябрь 2025 года.  

3.  
- субъект: ведущие производители накопителей (Samsung, SK Hynix, Micron);  
- объект: фабрики;  
- действие: переориентируют на более производительные стандарты, сокращают выпуск DDR4;  
- время: ближайшие месяцы.  

4.  
- субъект: цены на пластины для флеш-памяти;  
- объект: мировой рынок;  
- действие: выросли на 20–60%;  
- время: октябрь-ноябрь 2025 года.  

5.  
- субъект: розничный рынок;  
- объект: память, SSD, видеокарты;  
- действие: приходят по более высоким закупочным ценам, рост цен ступенчатый;  
- время: ближайшие месяцы.  

6.  
- субъект: цены;  
- объект: оперативная память, SSD-накопители, видеокарты, ПК, серверы;  
- действие: повышаются;  
- время: текущий период.  

7.  
- субъект: Арсен Гайдарилов (М.Видео);  
- объект: клиенты;  
- действие: рекомендует совершить покупки гаджетов с памятью в ближайшее время;  
- время: ближайшие месяцы.";"[{'subject': 'цены на оперативную память и флеш-накопители', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'мировой рынок', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'росли', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'октябрь-ноябрь 2025 года.'}, {'subject': 'дата-центры и разработчики ИИ-моделей', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'высокопроизводительная память и быстрые серверные SSD', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'резко увеличили потребности', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'октябрь-ноябрь 2025 года.'}, {'subject': 'ведущие производители накопителей (Samsung, SK Hynix, Micron)', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'фабрики', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'переориентируют на более производительные стандарты, сокращают выпуск DDR4', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'ближайшие месяцы.'}, {'subject': 'цены на пластины для флеш-памяти', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'мировой рынок', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'выросли на 20–60%', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'октябрь-ноябрь 2025 года.'}, {'subject': 'розничный рынок', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'память, SSD, видеокарты', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'приходят по более высоким закупочным ценам, рост цен ступенчатый', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'ближайшие месяцы.'}, {'subject': 'цены', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'оперативная память, SSD-накопители, видеокарты, ПК, серверы', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'повышаются', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'текущий период.'}, {'subject': 'Арсен Гайдарилов (М.Видео)', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'клиенты', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'рекомендует совершить покупки гаджетов с памятью в ближайшее время', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'ближайшие месяцы.'}]"
"24.0";"zero_shot";"1.  
субъект: Михаил Мишустин;  
объект: вопрос о выделении 250 миллионов рублей;  
действие: поддержит;  
время: не указано.  

2.  
субъект: Михаил Мишустин;  
объект: Кубанский государственный университет;  
действие: посетил;  
время: вторник.  

3.  
субъект: Михаил Мишустин;  
объект: студенты-первокурсники;  
действие: пообщался;  
время: вторник.  

4.  
субъект: Михаил Мишустин;  
объект: создание общежития;  
действие: проработает, поможет;  
время: не указано.  

5.  
субъект: Валерий Фальков;  
объект: общежитие на 500 мест;  
действие: отметил;  
время: не указано.  

6.  
субъект: Кубанский государственный университет;  
объект: средства в размере 250 миллионов рублей;  
действие: запрашивал;  
время: не указано.  

7.  
субъект: Михаил Мишустин;  
объект: университет;  
действие: поддержит;  
время: не указано.  

8.  
субъект: Кубанский государственный университет;  
объект: дефицит мест в студенческих общежитиях;  
действие: является актуальной проблемой;  
время: на сегодняшний момент.  

9.  
субъект: недостаток мест в общежитии;  
объект: количество иностранных студентов;  
действие: не позволяет увеличить;  
время: не указано.";"[{'subject': 'Михаил Мишустин', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'вопрос о выделении 250 миллионов рублей', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'поддержит', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано.'}, {'subject': 'Михаил Мишустин', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'Кубанский государственный университет', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'посетил', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'вторник.'}, {'subject': 'Михаил Мишустин', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'студенты-первокурсники', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'пообщался', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'вторник.'}, {'subject': 'Михаил Мишустин', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'создание общежития', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'проработает, поможет', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано.'}, {'subject': 'Валерий Фальков', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'общежитие на 500 мест', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'отметил', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано.'}, {'subject': 'Кубанский государственный университет', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'средства в размере 250 миллионов рублей', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'запрашивал', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано.'}, {'subject': 'Михаил Мишустин', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'университет', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'поддержит', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано.'}, {'subject': 'Кубанский государственный университет', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'дефицит мест в студенческих общежитиях', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'является актуальной проблемой', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'на сегодняшний момент.'}, {'subject': 'недостаток мест в общежитии', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'количество иностранных студентов', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не позволяет увеличить', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано.'}]"
"24.0";"few_shot";"субъект: Михаил Мишустин; объект: выделение 250 миллионов рублей на строительство общежития при Кубанском государственном университете; действие: заявил о поддержке; время: не указано (в рамках рабочей поездки во вторник).  

субъект: Михаил Мишустин; объект: Кубанский государственный университет; действие: посетил, пообщался со студентами; время: вторник.  

субъект: Валерий Фальков; объект: общежитие на 500 мест; действие: отметил потребность; время: не указано.  

субъект: Кубанский государственный университет; объект: дефицит мест в общежитиях; действие: испытывает проблему; время: на сегодняшний момент.";"[{'subject': 'Михаил Мишустин', 'object': 'выделение 250 миллионов рублей на строительство общежития при Кубанском государственном университете', 'action': 'заявил о поддержке', 'time': 'не указано (в рамках рабочей поездки во вторник).'}, {'subject': 'Михаил Мишустин', 'object': 'Кубанский государственный университет', 'action': 'посетил, пообщался со студентами', 'time': 'вторник.'}, {'subject': 'Валерий Фальков', 'object': 'общежитие на 500 мест', 'action': 'отметил потребность', 'time': 'не указано.'}, {'subject': 'Кубанский государственный университет', 'object': 'дефицит мест в общежитиях', 'action': 'испытывает проблему', 'time': 'на сегодняшний момент.'}]"
"24.0";"chain_of_thought";"### Извлечение событий в заданном формате:  

1. **Субъект:** Михаил Мишустин (глава правительства России);  
   **Объект:** выделение 250 миллионов рублей;  
   **Действие:** заявил о поддержке финансирования строительства общежития;  
   **Время:** во вторник (в рамках рабочей поездки).  

2. **Субъект:** Михаил Мишустин;  
   **Объект:** Кубанский государственный университет;  
   **Действие:** посетил вуз, осмотрел футбольное поле, пообщался со студентами;  
   **Время:** во вторник (в рамках рабочей поездки).  

3. **Субъект:** Валерий Фальков (глава Минобрнауки);  
   **Объект:** общежитие на 500 мест;  
   **Действие:** отметил потребность вуза в финансировании;  
   **Время:** во вторник (во время визита Мишустина).  

4. **Субъект:** Кубанский государственный университет;  
   **Объект:** дефицит мест в общежитиях;  
   **Действие:** испытывает нехватку (свыше 1000 мест);  
   **Время:** на сегодняшний день.  

5. **Субъект:** Кубанский государственный университет;  
   **Объект:** 100-летие вуза;  
   **Действие:** отмечает юбилей в 2020 году;  
   **Время:** 5 сентября 2020 года.  

6. **Субъект:** Кубанский государственный университет;  
   **Объект:** иностранные студенты;  
   **Действие:** не может увеличить количество из-за нехватки общежитий;  
   **Время:** на сегодняшний день.";"[{'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}]"
"25.0";"zero_shot";"субъект: молодой человек; объект: вузы; действие: сообщил о готовящемся взрыве, задержан; время: среда";"[{'subject': 'молодой человек', 'object': 'вузы', 'action': 'сообщил о готовящемся взрыве, задержан', 'time': 'среда'}]"
"25.0";"few_shot";"Субъект: пресс-служба ГУ МВД по Краснодарскому краю; объект: молодой человек; действие: задержан; время: не указано.  

(Дополнительная информация: причина задержания – сообщение о готовящемся взрыве, повлекшем проверку вузов в среду.)";"[{'subject': 'не указано', 'object': 'молодой человек', 'action': 'задержан', 'time': 'не указано.'}]"
"25.0";"chain_of_thought";"Субъект: Молодой человек; объект: готовящийся взрыв; действие: сообщил; время: до среды.  
Субъект: Пресс-служба ГУ МВД по Краснодарскому краю; объект: молодой человек; действие: информировала о задержании; время: после среды.";"[{'subject': 'не указано', 'object': 'готовящийся взрыв', 'action': 'сообщил', 'time': 'до среды.'}, {'subject': 'не указано', 'object': 'молодой человек', 'action': 'информировала о задержании', 'time': 'после среды.'}]"
"26.0";"zero_shot";"1. **субъект**: потерпевшая в террористическом акте  
   **объект**: супруг потерпевшей  
   **действие**: прикрыл её собой от пуль террористов, погиб  
   **время**: не указано  

2. **субъект**: террористы  
   **объект**: люди в концертном зале ""Крокус сити холл""  
   **действие**: открыли огонь из автоматического оружия, подожгли зал  
   **время**: 22 марта 2024 года  

3. **субъект**: не указано  
   **объект**: люди в здании  
   **действие**: погибли (149 человек), получили телесные повреждения (609 человек), пропал без вести (1 человек)  
   **время**: не указано  

4. **субъект**: не указано  
   **объект**: здание ""Крокус сити холл""  
   **действие**: причинен ущерб (около 6 миллиардов рублей)  
   **время**: не указано  

5. **субъект**: суд  
   **объект**: 19 подсудимых (13 за терроризм, остальные за содействие террористической деятельности)  
   **действие**: рассматривает уголовное дело, заявлены гражданские иски (68 миллионов рублей)  
   **время**: не указано  

6. **субъект**: Второй западный окружной военный суд  
   **объект**: уголовное дело  
   **действие**: рассматривает по существу  
   **время**: не указано";"[{'subject': 'потерпевшая в террористическом акте', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'супруг потерпевшей', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'прикрыл её собой от пуль террористов, погиб', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'террористы', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'люди в концертном зале ""Крокус сити холл""', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'открыли огонь из автоматического оружия, подожгли зал', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': '22 марта 2024 года'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'люди в здании', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'погибли (149 человек), получили телесные повреждения (609 человек), пропал без вести (1 человек)', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'здание ""Крокус сити холл""', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'причинен ущерб (около 6 миллиардов рублей)', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'суд', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': '19 подсудимых (13 за терроризм, остальные за содействие террористической деятельности)', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'рассматривает уголовное дело, заявлены гражданские иски (68 миллионов рублей)', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'Второй западный окружной военный суд', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'уголовное дело', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'рассматривает по существу', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}]"
"26.0";"few_shot";"субъект: одна из потерпевших; объект: супруг; действие: рассказала, как супруг прикрыл её собой от пуль террористов; время: не указано.  
субъект: террористы; объект: люди в здании; действие: открыли огонь из автоматического оружия, подожгли зрительный зал; время: 22 марта 2024 года.  
субъект: Второй западный окружной военный суд; объект: уголовное дело; действие: рассматривает; время: не указано.";"[{'subject': 'одна из потерпевших', 'object': 'супруг', 'action': 'рассказала, как супруг прикрыл её собой от пуль террористов', 'time': 'не указано.'}, {'subject': 'террористы', 'object': 'люди в здании', 'action': 'открыли огонь из автоматического оружия, подожгли зрительный зал', 'time': '22 марта 2024 года.'}, {'subject': 'Второй западный окружной военный суд', 'object': 'уголовное дело', 'action': 'рассматривает', 'time': 'не указано.'}]"
"26.0";"chain_of_thought";"### Форматированный вывод событий:  

1. **Событие 1**  
   - **Субъект**: Супруг потерпевшей  
   - **Объект**: Потерпевшая  
   - **Действие**: Прикрыл собой от пуль террористов, погиб  
   - **Время**: 22 марта 2024 года (во время теракта)  

2. **Событие 2**  
   - **Субъект**: Террористы  
   - **Объект**: Люди в ""Крокус Сити Холл""  
   - **Действие**: Открыли огонь из автоматического оружия, подожгли зал  
   - **Время**: 22 марта 2024 года  

3. **Событие 3**  
   - **Субъект**: Суд  
   - **Объект**: 19 подсудимых  
   - **Действие**: Рассматривает уголовное дело (13 обвиняются в терроризме, остальные — в содействии)  
   - **Время**: После 22 марта 2024 года (в ходе судебного процесса)  

4. **Событие 4**  
   - **Субъект**: Потерпевшие/истцы  
   - **Объект**: Фигуранты дела  
   - **Действие**: Поданы гражданские иски на 68 млн рублей (компенсация морального и материального вреда)  
   - **Время**: В рамках судебного процесса  

5. **Событие 5** (общий контекст)  
   - **Субъект**: Теракт  
   - **Объект**: ""Крокус Сити Холл""  
   - **Действие**: Погибли 149 человек, 609 ранены, ущерб — 6 млрд рублей  
   - **Время**: 22 марта 2024 года";"[{'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}]"
"27.0";"zero_shot";"субъект: четырнадцатилетняя девочка; объект: мать; действие: заказала убийство; время: не указано.  
субъект: знакомый девочки; объект: двое подростков; действие: предложил совершить убийство; время: не указано.  
субъект: подростки; объект: мать девочки; действие: убили; время: 24 марта.  
субъект: подростки; объект: тело матери; действие: вынесли к мусорным контейнерам; время: через два дня после убийства.  
субъект: следствие; объект: четверо подростков; действие: задержали и предъявили обвинение; время: не указано.  
субъект: следствие; объект: суд; действие: попросит об избрании меры пресечения; время: ближайшее время.  
субъект: четверо подростков; объект: не указано; действие: пройдут психолого-психиатрические экспертизы; время: не указано.";"[{'subject': 'четырнадцатилетняя девочка', 'object': 'мать', 'action': 'заказала убийство', 'time': 'не указано.'}, {'subject': 'знакомый девочки', 'object': 'двое подростков', 'action': 'предложил совершить убийство', 'time': 'не указано.'}, {'subject': 'подростки', 'object': 'мать девочки', 'action': 'убили', 'time': '24 марта.'}, {'subject': 'подростки', 'object': 'тело матери', 'action': 'вынесли к мусорным контейнерам', 'time': 'через два дня после убийства.'}, {'subject': 'следствие', 'object': 'четверо подростков', 'action': 'задержали и предъявили обвинение', 'time': 'не указано.'}, {'subject': 'следствие', 'object': 'суд', 'action': 'попросит об избрании меры пресечения', 'time': 'ближайшее время.'}, {'subject': 'четверо подростков', 'object': 'не указано', 'action': 'пройдут психолого-психиатрические экспертизы', 'time': 'не указано.'}]"
"27.0";"few_shot";"субъект: четырнадцатилетняя девочка; объект: мать; действие: заказала убийство; время: не указано.  
субъект: знакомый девочки; объект: мать; действие: предложил найти киллеров; время: не указано.  
субъект: подростки; объект: мать; действие: совершили убийство; время: 24 марта.  
субъект: подростки; объект: тело; действие: вынесли к мусорным контейнерам; время: через два дня после убийства.  
субъект: следствие; объект: подростки; действие: задержали и предъявили обвинение; время: не указано.  
субъект: следствие; объект: суд; действие: попросит об избрании меры пресечения; время: ближайшее время.  
субъект: подростки; объект: психолого-психиатрические экспертизы; действие: предстоят; время: не указано.";"[{'subject': 'четырнадцатилетняя девочка', 'object': 'мать', 'action': 'заказала убийство', 'time': 'не указано.'}, {'subject': 'знакомый девочки', 'object': 'мать', 'action': 'предложил найти киллеров', 'time': 'не указано.'}, {'subject': 'подростки', 'object': 'мать', 'action': 'совершили убийство', 'time': '24 марта.'}, {'subject': 'подростки', 'object': 'тело', 'action': 'вынесли к мусорным контейнерам', 'time': 'через два дня после убийства.'}, {'subject': 'следствие', 'object': 'подростки', 'action': 'задержали и предъявили обвинение', 'time': 'не указано.'}, {'subject': 'следствие', 'object': 'суд', 'action': 'попросит об избрании меры пресечения', 'time': 'ближайшее время.'}, {'subject': 'подростки', 'object': 'психолого-психиатрические экспертизы', 'action': 'предстоят', 'time': 'не указано.'}]"
