"news_id";"prompt_type";"model_response";"parsed_events"
"21.0";"zero_shot";"субъект: Биржа Binance; объект: цена биткоина; действие: опустилась до 99,832 тысячи долларов; время: по состоянию на 23.21 мск.  
субъект: Биржа Binance; объект: биткоин; действие: стоил 99,832 тысячи долларов; время: по состоянию на 23.21 мск.  
субъект: Криптовалюта Ethereum; объект: цена Ethereum; действие: демонстрировала снижение на 13.04%, до 3,143 тысячи долларов; время: по состоянию на 23.21 мск.";"[{'subject': 'Биржа Binance', 'object': 'цена биткоина', 'action': 'опустилась до 99,832 тысячи долларов', 'time': 'по состоянию на 23.21 мск.'}, {'subject': 'Биржа Binance', 'object': 'биткоин', 'action': 'стоил 99,832 тысячи долларов', 'time': 'по состоянию на 23.21 мск.'}, {'subject': 'Криптовалюта Ethereum', 'object': 'цена Ethereum', 'action': 'демонстрировала снижение на 13.04%, до 3,143 тысячи долларов', 'time': 'по состоянию на 23.21 мск.'}]"
"21.0";"few_shot";"Текст: ""Стоимость биткоина на бирже опустилась до 99,832 тысячи долларов, следует из данных торгов Binance.""  
субъект: **стоимость биткоина**; объект: **99,832 тысячи долларов**; действие: **опустилась**; время: **не указано**.

Текст: ""На крупнейшей по объему торгов криптовалютами бирже Binance биткоин по состоянию на 23.21 мск стоил 99,832 тысячи долларов.""  
субъект: **биткоин**; объект: **99,832 тысячи долларов**; действие: **стоил**; время: **23.21 мск**.

Текст: ""При этом криптовалюта Ethereum по состоянию на 23.21 мск демонстрировала снижение на 13.04%, до 3,143 тысячи долларов.""  
субъект: **криптовалюта Ethereum**; объект: **снижение на 13.04%, до 3,143 тысячи долларов**; действие: **демонстрировала**; время: **23.21 мск**.";"[{'subject': '**стоимость биткоина**', 'object': '**99,832 тысячи долларов**', 'action': '**опустилась**', 'time': '**не указано**.'}, {'subject': '**биткоин**', 'object': '**99,832 тысячи долларов**', 'action': '**стоил**', 'time': '**23.21 мск**.'}, {'subject': '**криптовалюта Ethereum**', 'object': '**снижение на 13.04%, до 3,143 тысячи долларов**', 'action': '**демонстрировала**', 'time': '**23.21 мск**.'}]"
"21.0";"chain_of_thought";"1. **Субъект:** Стоимость биткоина; **объект:** биржа; **действие:** опустилась; **время:** не указано (по данным торгов Binance).[Текст]

2. **Субъект:** Биткоин; **объект:** Binance; **действие:** стоил 99,832 тысячи долларов; **время:** 23.21 мск.[Текст][4]

3. **Субъект:** Криптовалюта Ethereum; **объект:** -; **действие:** демонстрировала снижение на 13.04%; **время:** 23.21 мск.[Текст][1][4]";"[{'subject': 'не указано', 'object': '** биржа', 'action': '** опустилась', 'time': '** не указано (по данным торгов Binance).[Текст]'}, {'subject': 'не указано', 'object': '** Binance', 'action': '** стоил 99,832 тысячи долларов', 'time': '** 23.21 мск.[Текст][4]'}, {'subject': 'не указано', 'object': '** -', 'action': '** демонстрировала снижение на 13.04%', 'time': '** 23.21 мск.[Текст][1][4]'}]"
"22.0";"zero_shot";"субъект: **биткоин**; объект: **стоимость**; действие: **перешла к росту и увеличивается более чем на 7% за последние сутки**; время: **с началом нового месяца после падения ноября**[нет ссылок].

субъект: **данные CoinMarketCap**; объект: **стоимость биткоина**; действие: **подскакивает на 7,26% за сутки до 93 303,63 доллара**; время: **10:09 мск**[нет ссылок].

субъект: **биткоин на Binance**; объект: **стоимость**; действие: **дорожает на 7,29% до 93 291,72 доллара**; время: **не указано**[нет ссылок].

субъект: **аналитики** (включая Тони Сайкаморе из IG Markets); объект: **перспективы котировок биткоина**; действие: **оценивают как продолжение восходящей динамики с повышением до 95-100 тысяч долларов, затем нейтральный сценарий**; время: **не указано**[нет ссылок].";"[{'subject': '**биткоин**', 'object': '**стоимость**', 'action': '**перешла к росту и увеличивается более чем на 7% за последние сутки**', 'time': '**с началом нового месяца после падения ноября**[нет ссылок].'}, {'subject': '**данные CoinMarketCap**', 'object': '**стоимость биткоина**', 'action': '**подскакивает на 7,26% за сутки до 93 303,63 доллара**', 'time': '**10:09 мск**[нет ссылок].'}, {'subject': '**биткоин на Binance**', 'object': '**стоимость**', 'action': '**дорожает на 7,29% до 93 291,72 доллара**', 'time': '**не указано**[нет ссылок].'}, {'subject': '**аналитики** (включая Тони Сайкаморе из IG Markets)', 'object': '**перспективы котировок биткоина**', 'action': '**оценивают как продолжение восходящей динамики с повышением до 95-100 тысяч долларов, затем нейтральный сценарий**', 'time': '**не указано**[нет ссылок].'}]"
"22.0";"few_shot";"Текст: ""Стоимость биткоина после заметного падения ноября с началом нового месяца перешла к росту и увеличивается более чем на 7% за последние сутки...""

субъект: **стоимость биткоина**; объект: **рост**; действие: **перешла к росту и увеличивается**; время: **за последние сутки**.

Текст: ""По данным портала CoinMarketCap... стоимость биткоина по состоянию на 10.09 мск подскакивает на 7,26% за сутки - до 93 303,63 доллара.""

субъект: **стоимость биткоина**; объект: **7,26% за сутки до 93 303,63 доллара**; действие: **подскакивает**; время: **10.09 мск**.

Текст: ""В том числе на крупнейшей по объему торгов криптовалютами бирже Binance биткоин дорожает на 7,29% - до 93 291,72 доллара.""

субъект: **биткоин**; объект: **7,29% до 93 291,72 доллара**; действие: **дорожает**; время: **не указано**.

Текст: ""Аналитики оценивают перспективы наметившегося было неделями ранее продолжения восходящей динамики котировок биткоина.""

субъект: **аналитики**; объект: **перспективы... динамики котировок биткоина**; действие: **оценивают**; время: **неделями ранее**.

Текст: ""'Мы предполагаем еще одно повышение в диапазоне 95-100 тысяч долларов...' - цитирует агентство Рейтер мнение аналитика IG Маркет Тони Сайкамора.""

субъект: **аналитик IG Маркет Тони Сайкамора**; объект: **повышение в диапазоне 95-100 тысяч долларов**; действие: **предполагаем**; время: **не указано**.";"[{'subject': '**стоимость биткоина**', 'object': '**рост**', 'action': '**перешла к росту и увеличивается**', 'time': '**за последние сутки**.'}, {'subject': '**стоимость биткоина**', 'object': '**7,26% за сутки до 93 303,63 доллара**', 'action': '**подскакивает**', 'time': '**10.09 мск**.'}, {'subject': '**биткоин**', 'object': '**7,29% до 93 291,72 доллара**', 'action': '**дорожает**', 'time': '**не указано**.'}, {'subject': '**аналитики**', 'object': '**перспективы... динамики котировок биткоина**', 'action': '**оценивают**', 'time': '**неделями ранее**.'}, {'subject': '**аналитик IG Маркет Тони Сайкамора**', 'object': '**повышение в диапазоне 95-100 тысяч долларов**', 'action': '**предполагаем**', 'time': '**не указано**.'}]"
"22.0";"chain_of_thought";"### Ключевые события из текста:

1. **субъект:** Стоимость биткоина; **объект:** рост; **действие:** перешла после падения ноября с началом нового месяца и увеличивается более чем на 7% за сутки; **время:** последние сутки.

2. **субъект:** Портал CoinMarketCap; **объект:** стоимость биткоина; **действие:** рассчитывает среднюю цену по более чем 20 биржам, подскакивает на 7,26%; **время:** по состоянию на 10.09 мск.

3. **субъект:** Биткоин на Binance; **объект:** цена; **действие:** дорожает на 7,29% до 93 291,72 доллара; **время:** текущий момент (по данным торгов).

4. **субъект:** Аналитики; **объект:** перспективы восходящей динамики котировок биткоина; **действие:** оценивают как наметившееся продолжение (неделями ранее); **время:** недели ранее.

5. **субъект:** Аналитик IG Markets Тони Сайкамор; **объект:** динамика биткоина; **действие:** предполагает еще одно повышение в диапазоне 95-100 тысяч долларов, после чего переход к нейтральному сценарию; **время:** не указано (прогноз).";"[{'subject': '** Стоимость биткоина', 'object': '** рост', 'action': '** перешла после падения ноября с началом нового месяца и увеличивается более чем на 7% за сутки', 'time': '** последние сутки.'}, {'subject': '** Портал CoinMarketCap', 'object': '** стоимость биткоина', 'action': '** рассчитывает среднюю цену по более чем 20 биржам, подскакивает на 7,26%', 'time': '** по состоянию на 10.09 мск.'}, {'subject': '** Биткоин на Binance', 'object': '** цена', 'action': '** дорожает на 7,29% до 93 291,72 доллара', 'time': '** текущий момент (по данным торгов).'}, {'subject': '** Аналитики', 'object': '** перспективы восходящей динамики котировок биткоина', 'action': '** оценивают как наметившееся продолжение (неделями ранее)', 'time': '** недели ранее.'}, {'subject': '** Аналитик IG Markets Тони Сайкамор', 'object': '** динамика биткоина', 'action': '** предполагает еще одно повышение в диапазоне 95-100 тысяч долларов, после чего переход к нейтральному сценарию', 'time': '** не указано (прогноз).'}]"
"23.0";"zero_shot";"- **субъект: Цены на оперативную память и флеш-накопители; объект: мировой рынок; действие: росли; время: октябрь-ноябрь 2025 года** [2]
- **субъект: Такая динамика; объект: -; действие: сохранится; время: ближайшие месяцы** [2]
- **субъект: Спрос со стороны дата-центров и разработчиков моделей ИИ; объект: -; действие: высокий; время: не указано** [2]
- **субъект: Цены на DRAM, HBM и NAND; объект: мировой рынок; действие: растут уверенно; время: октябрь-ноябрь 2025 года** [2]
- **субъект: Потребности дата-центров и разработчиков ИИ-моделей; объект: -; действие: резко выросли; время: не указано** [2]
- **субъект: Сегмент ИИ-инфраструктуры; объект: оперативную память; действие: потребляет значительно больше; время: не указано** [2]
- **субъект: Это; объект: дефицит и контрактные цены; действие: создает и приводит к повышению; время: не указано** [2]
- **субъект: Производители Samsung, SK Hynix, Micron; объект: фабрики; действие: переориентируют на более производительные стандарты; время: не указано** [2]
- **субъект: Они; объект: выпуск менее маржинальных линеек (включая DDR4); действие: сокращают постепенно; время: не указано** [2]
- **субъект: Цены на пластины для флеш-накопителей; объект: мировой рынок; действие: выросли на 20-60%; время: не указано** [2]
- **субъект: Каждая новая партия памяти, SSD и видеокарт; объект: розничный рынок; действие: пр";"[{'subject': 'Цены на оперативную память и флеш-накопители', 'object': 'мировой рынок', 'action': 'росли', 'time': 'октябрь-ноябрь 2025 года** [2]'}, {'subject': 'Такая динамика', 'object': '-', 'action': 'сохранится', 'time': 'ближайшие месяцы** [2]'}, {'subject': 'Спрос со стороны дата-центров и разработчиков моделей ИИ', 'object': '-', 'action': 'высокий', 'time': 'не указано** [2]'}, {'subject': 'Цены на DRAM, HBM и NAND', 'object': 'мировой рынок', 'action': 'растут уверенно', 'time': 'октябрь-ноябрь 2025 года** [2]'}, {'subject': 'Потребности дата-центров и разработчиков ИИ-моделей', 'object': '-', 'action': 'резко выросли', 'time': 'не указано** [2]'}, {'subject': 'Сегмент ИИ-инфраструктуры', 'object': 'оперативную память', 'action': 'потребляет значительно больше', 'time': 'не указано** [2]'}, {'subject': 'Это', 'object': 'дефицит и контрактные цены', 'action': 'создает и приводит к повышению', 'time': 'не указано** [2]'}, {'subject': 'Производители Samsung, SK Hynix, Micron', 'object': 'фабрики', 'action': 'переориентируют на более производительные стандарты', 'time': 'не указано** [2]'}, {'subject': 'Они', 'object': 'выпуск менее маржинальных линеек (включая DDR4)', 'action': 'сокращают постепенно', 'time': 'не указано** [2]'}, {'subject': 'Цены на пластины для флеш-накопителей', 'object': 'мировой рынок', 'action': 'выросли на 20-60%', 'time': 'не указано** [2]'}, {'subject': 'Каждая новая партия памяти, SSD и видеокарт', 'object': 'розничный рынок', 'action': 'пр', 'time': 'не указано'}]"
"23.0";"few_shot";"Текст: ""Цены на оперативную память DRAM, высокопроизводительную HBM и флэш-память NAND уверенно растут на мировом рынке на протяжении октября-ноября 2025 года, и эта тенденция, по оценкам производителей, сохранится в ближайшие месяцы"".

субъект: цены на оперативную память DRAM, высокопроизводительную HBM и флэш-память NAND; объект: мировой рынок; действие: растут уверенно; время: октябрь-ноябрь 2025 года, сохранится в ближайшие месяцы[3].

Текст: ""Арсен Гайдарилов рассказал РИА Новости о росте цен на память из-за высокого спроса со стороны дата-центров и разработчиков моделей искусственного интеллекта"".

субъект: Арсен Гайдарилов (ведущий менеджер категории ""Комплектующие для ПК"" ритейлера ""М.Видео""); объект: рост цен на память; действие: рассказал; время: не указано[3].

Текст: ""Ведущие производители накопителей - Samsung, SK Hynix, Micron - переориентируют фабрики на более производительные и востребованные стандарты, сокращая выпуск менее маржинальных линеек, включая оперативную память DDR4"".

субъект: Samsung, SK Hynix, Micron; объект: фабрики, выпуск оперативной памяти DDR4; действие: переориентируют, сокращая; время: не указано[3].

Текст: ""Цены на пластины для флеш-накопителей на мировом рынке выросли на 20-60% из-за высокого спроса на корпоративные SSD, используемые в серверах для ИИ"".

субъект: цены на пластины для флеш-накопителей; объект: мировой рынок; действие: выросли на 20-60%; время: не указано[3].

Текст: ""Гайдари";"[{'subject': 'цены на оперативную память DRAM, высокопроизводительную HBM и флэш-память NAND', 'object': 'мировой рынок', 'action': 'растут уверенно', 'time': 'октябрь-ноябрь 2025 года, сохранится в ближайшие месяцы[3].'}, {'subject': 'Арсен Гайдарилов (ведущий менеджер категории ""Комплектующие для ПК"" ритейлера ""М.Видео"")', 'object': 'рост цен на память', 'action': 'рассказал', 'time': 'не указано[3].'}, {'subject': 'Samsung, SK Hynix, Micron', 'object': 'фабрики, выпуск оперативной памяти DDR4', 'action': 'переориентируют, сокращая', 'time': 'не указано[3].'}, {'subject': 'цены на пластины для флеш-накопителей', 'object': 'мировой рынок', 'action': 'выросли на 20-60%', 'time': 'не указано[3].'}]"
"23.0";"chain_of_thought";"### Ключевые события из текста:

**Событие 1:**  
субъект: Цены на оперативную память и флеш-накопители; объект: мировой рынок; действие: росли; время: октябрь-ноябрь.

**Событие 2:**  
субъект: Арсен Гайдарилов (ведущий менеджер ""М.Видео""); объект: РИА Новости; действие: рассказал; время: не указано.

**Событие 3:**  
субъект: Цены на DRAM, HBM и NAND; объект: мировой рынок; действие: растут уверенно; время: октябрь-ноябрь 2025 года.

**Событие 4:**  
субъект: Тенденция роста цен; объект: -; действие: сохранится; время: ближайшие месяцы (по оценкам производителей).

**Событие 5:**  
субъект: Потребности дата-центров и разработчиков ИИ-моделей; объект: -; действие: резко выросли; время: сейчас (мировой рынок активно перестраивается).

**Событие 6:**  
субъект: Сегмент ИИ-инфраструктуры; объект: оперативную память; действие: потребляет значительно больше; время: не указано.

**Событие 7:**  
субъект: Дефицит; объект: -; действие: создает и приводит к повышению контрактных цен; время: не указано.

**Событие 8:**  
субъект: Ведущие производители (Samsung, SK Hynix, Micron); объект: фабрики; действие: переориентируют на более производительные стандарты, сокращая выпуск DDR4; время: постепенно.

**Событие 9:**  
субъект: Цены на пластины для флеш-накопителей; объект: мировой рынок; действие: выросли на 20-60%; время: уже (аналогично ситуации с флеш-накопителями).

**Событи";"[{'subject': 'Цены на оперативную память и флеш-накопители', 'object': 'мировой рынок', 'action': 'росли', 'time': 'октябрь-ноябрь.'}, {'subject': 'Арсен Гайдарилов (ведущий менеджер ""М.Видео"")', 'object': 'РИА Новости', 'action': 'рассказал', 'time': 'не указано.'}, {'subject': 'Цены на DRAM, HBM и NAND', 'object': 'мировой рынок', 'action': 'растут уверенно', 'time': 'октябрь-ноябрь 2025 года.'}, {'subject': 'Тенденция роста цен', 'object': '-', 'action': 'сохранится', 'time': 'ближайшие месяцы (по оценкам производителей).'}, {'subject': 'Потребности дата-центров и разработчиков ИИ-моделей', 'object': '-', 'action': 'резко выросли', 'time': 'сейчас (мировой рынок активно перестраивается).'}, {'subject': 'Сегмент ИИ-инфраструктуры', 'object': 'оперативную память', 'action': 'потребляет значительно больше', 'time': 'не указано.'}, {'subject': 'Дефицит', 'object': '-', 'action': 'создает и приводит к повышению контрактных цен', 'time': 'не указано.'}, {'subject': 'Ведущие производители (Samsung, SK Hynix, Micron)', 'object': 'фабрики', 'action': 'переориентируют на более производительные стандарты, сокращая выпуск DDR4', 'time': 'постепенно.'}, {'subject': 'Цены на пластины для флеш-накопителей', 'object': 'мировой рынок', 'action': 'выросли на 20-60%', 'time': 'уже (аналогично ситуации с флеш-накопителями).'}]"
"24.0";"zero_shot";"1. **субъект:** Михаил Мишустин; **объект:** вопрос о выделении 250 миллионов рублей на строительство общежития при Кубанском государственном университете; **действие:** заявил о поддержке кабмина; **время:** во вторник.

2. **субъект:** Михаил Мишустин; **объект:** Кубанский государственный университет, новое футбольное поле, студенты-первокурсники; **действие:** посетил и пообщался; **время:** во вторник в рамках рабочей поездки в Южный федеральный округ.

3. **субъект:** Михаил Мишустин; **объект:** сумма на создание общежития; **действие:** спросил у министра финансов Антона Силуанова; **время:** не указано.

4. **субъект:** Валерий Фальков; **объект:** потребность вуза в общежитии на 500 мест и средства в 250 миллионов рублей; **действие:** отметил; **время:** не указано.

5. **субъект:** Михаил Мишустин; **объект:** выделение средств на общежитие; **действие:** заявил о поддержке как подарке университету к столетию; **время:** не указано.[1][4][5][6]";"[{'subject': '** Михаил Мишустин', 'object': '** вопрос о выделении 250 миллионов рублей на строительство общежития при Кубанском государственном университете', 'action': '** заявил о поддержке кабмина', 'time': '** во вторник.'}, {'subject': '** Михаил Мишустин', 'object': '** Кубанский государственный университет, новое футбольное поле, студенты-первокурсники', 'action': '** посетил и пообщался', 'time': '** во вторник в рамках рабочей поездки в Южный федеральный округ.'}, {'subject': '** Михаил Мишустин', 'object': '** сумма на создание общежития', 'action': '** спросил у министра финансов Антона Силуанова', 'time': '** не указано.'}, {'subject': '** Валерий Фальков', 'object': '** потребность вуза в общежитии на 500 мест и средства в 250 миллионов рублей', 'action': '** отметил', 'time': '** не указано.'}, {'subject': '** Михаил Мишустин', 'object': '** выделение средств на общежитие', 'action': '** заявил о поддержке как подарке университету к столетию', 'time': '** не указано.[1][4][5][6]'}]"
"24.0";"few_shot";"Текст: ""Глава правительства России Михаил Мишустин заявил, что кабмин поддержит вопрос о выделении 250 миллионов рублей на строительство общежития при Кубанском государственном университете к столетию вуза.""  
субъект: Михаил Мишустин; объект: вопрос о выделении 250 миллионов рублей на строительство общежития при Кубанском государственном университете; действие: заявил о поддержке; время: не указано[6][7][8].

Текст: ""Премьер во вторник в рамках рабочей поездки в Южный федеральный округ посетил Кубанский госуниверситет, побывал на новом футбольном поле и пообщался со студентами-первокурсниками.""  
субъект: Михаил Мишустин; объект: Кубанский госуниверситет, новое футбольное поле, студенты-первокурсники; действие: посетил, побывал, пообщался; время: во вторник[1][2].

Текст: ""Михаил Мишустин спросил, сколько требуется на создание общежития.""  
субъект: Михаил Мишустин; объект: сумма на создание общежития; действие: спросил; время: не указано[6][7][8].

Текст: ""Глава Минобрнауки Валерий Фальков отметил, что вузу требуется общежитие на 500 мест, университет запрашивал средства в размере 250 миллионов рублей.""  
субъект: Валерий Фальков; объект: общежитие на 500 мест, средства в размере 250 миллионов рублей; действие: отметил; время: не указано[6][7][8].

Текст: ""Мишустин заявил, что поддержит создание общежития как подарок университету на столетие.""  
субъект: Михаил Мишустин; объект: создание общежития; действие: заявил о поддержке; время: не указано";"[{'subject': 'Михаил Мишустин', 'object': 'вопрос о выделении 250 миллионов рублей на строительство общежития при Кубанском государственном университете', 'action': 'заявил о поддержке', 'time': 'не указано[6][7][8].'}, {'subject': 'Михаил Мишустин', 'object': 'Кубанский госуниверситет, новое футбольное поле, студенты-первокурсники', 'action': 'посетил, побывал, пообщался', 'time': 'во вторник[1][2].'}, {'subject': 'Михаил Мишустин', 'object': 'сумма на создание общежития', 'action': 'спросил', 'time': 'не указано[6][7][8].'}, {'subject': 'Валерий Фальков', 'object': 'общежитие на 500 мест, средства в размере 250 миллионов рублей', 'action': 'отметил', 'time': 'не указано[6][7][8].'}, {'subject': 'Михаил Мишустин', 'object': 'создание общежития', 'action': 'заявил о поддержке', 'time': 'не указано'}]"
"24.0";"chain_of_thought";"### Ключевые события из текста

1. **субъект:** Михаил Мишустин; **объект:** вопрос о выделении 250 миллионов рублей на строительство общежития при Кубанском государственном университете; **действие:** заявил о поддержке кабмина; **время:** не указано.

2. **субъект:** Михаил Мишустин; **объект:** Кубанский госуниверситет, новое футбольное поле, студенты-первокурсники; **действие:** посетил и пообщался; **время:** во вторник в рамках рабочей поездки в Южный федеральный округ.

3. **субъект:** Михаил Мишустин; **объект:** Антон Германович Силуанов (министр финансов); **действие:** обратился с вопросом о сумме на создание общежития (""Сколько это примерно?""); **время:** во время общения со студентами.

4. **субъект:** Валерий Фальков (глава Минобрнауки); **объект:** Кубанский государственный университет; **действие:** отметил потребность в общежитии на 500 мест и запросе 250 миллионов рублей; **время:** не указано.

5. **субъект:** Михаил Мишустин; **объект:** первокурсники; **действие:** заявил о поддержке и назвал общежитие хорошим подарком на столетие; **время:** не указано.[1][5]";"[{'subject': '** Михаил Мишустин', 'object': '** вопрос о выделении 250 миллионов рублей на строительство общежития при Кубанском государственном университете', 'action': '** заявил о поддержке кабмина', 'time': '** не указано.'}, {'subject': '** Михаил Мишустин', 'object': '** Кубанский госуниверситет, новое футбольное поле, студенты-первокурсники', 'action': '** посетил и пообщался', 'time': '** во вторник в рамках рабочей поездки в Южный федеральный округ.'}, {'subject': '** Михаил Мишустин', 'object': '** Антон Германович Силуанов (министр финансов)', 'action': '** обратился с вопросом о сумме на создание общежития (""Сколько это примерно?"")', 'time': '** во время общения со студентами.'}, {'subject': '** Валерий Фальков (глава Минобрнауки)', 'object': '** Кубанский государственный университет', 'action': '** отметил потребность в общежитии на 500 мест и запросе 250 миллионов рублей', 'time': '** не указано.'}, {'subject': '** Михаил Мишустин', 'object': '** первокурсники', 'action': '** заявил о поддержке и назвал общежитие хорошим подарком на столетие', 'time': '** не указано.[1][5]'}]"
"25.0";"zero_shot";"субъект: Молодой человек; объект: не указано; действие: сообщил о готовящемся взрыве; время: не указано.

субъект: Молодой человек; объект: не указано; действие: задержан в Краснодаре; время: не указано.

субъект: не указано; объект: вузы; действие: проверяли; время: в среду.";"[{'subject': 'Молодой человек', 'object': 'не указано', 'action': 'сообщил о готовящемся взрыве', 'time': 'не указано.'}, {'subject': 'Молодой человек', 'object': 'не указано', 'action': 'задержан в Краснодаре', 'time': 'не указано.'}, {'subject': 'не указано', 'object': 'вузы', 'action': 'проверяли', 'time': 'в среду.'}]"
"25.0";"few_shot";"Текст: ""Молодой человек, сообщивший о готовящемся взрыве, из-за которого в среду проверяли вузы, задержан в Краснодаре, информирует пресс-служба ГУ МВД по Краснодарскому краю""

субъект: Молодой человек; объект: не указано; действие: задержан; время: в среду.";"[{'subject': 'Молодой человек', 'object': 'не указано', 'action': 'задержан', 'time': 'в среду.'}]"
"25.0";"chain_of_thought";"### Ключевые события в тексте:

**Событие 1:**  
субъект: Молодой человек; объект: о готовящемся взрыве; действие: сообщил; время: в среду.

**Событие 2:**  
субъект: неопределён (из-за сообщения); объект: вузы; действие: проверяли; время: в среду.

**Событие 3:**  
субъект: неопределён (предположительно полиция); объект: Молодой человек; действие: задержан; время: настоящее (информирует пресс-служба).";"[{'subject': 'Молодой человек', 'object': 'о готовящемся взрыве', 'action': 'сообщил', 'time': 'в среду.'}, {'subject': 'неопределён (из-за сообщения)', 'object': 'вузы', 'action': 'проверяли', 'time': 'в среду.'}, {'subject': 'неопределён (предположительно полиция)', 'object': 'Молодой человек', 'action': 'задержан', 'time': 'настоящее (информирует пресс-служба).'}]"
"26.0";"zero_shot";"субъект: потерпевшая; объект: супруг; действие: рассказала в суде, что супруг прикрыл её своим телом от пуль террористов и при этом погиб; время: не указано[3].  

субъект: супруг потерпевшей; объект: потерпевшая; действие: прикрыл её своим телом от пуль террористов; время: не указано[3].  

субъект: нападавшие; объект: находившиеся в здании люди; действие: открыли огонь из автоматического оружия и подожгли зрительный зал; время: 22 марта 2024 года[3][2].  

субъект: Следственный комитет (СК) / официальные данные; объект: жертвы и пострадавшие; действие: сообщил(и) численность погибших, пропавших и получивших травмы — 149 погибших, один пропал без вести, 609 получили телесные повреждения; время: по данным расследования (после 22 марта 2024 года)[3].  

субъект: ущерб (оценка); объект: причинённый имуществу/концертному залу; действие: оценён в около 6 миллиардов рублей; время: не указано (в ходе расследования/оценки после теракта)[3].  

субъект: обвиняемые (на скамье подсудимых); объект: уголовное дело о теракте; действие: 19 человек находятся на скамье подсудимых; время: не указано (рассмотрение дела ведет суд)[4][6].  

субъект: из 19 фигурантов; объект: обвинения; действие: 13 обвиняются непосредственно в терроризме, остальные — в содействии террористической деятельности; время: не указано (в материалах дела)[4].  

субъект: истцы (пострадавшие/представители); объект: фигуранты дела; действие: предъявлены граждански";"[{'subject': 'потерпевшая', 'object': 'супруг', 'action': 'рассказала в суде, что супруг прикрыл её своим телом от пуль террористов и при этом погиб', 'time': 'не указано[3].'}, {'subject': 'супруг потерпевшей', 'object': 'потерпевшая', 'action': 'прикрыл её своим телом от пуль террористов', 'time': 'не указано[3].'}, {'subject': 'нападавшие', 'object': 'находившиеся в здании люди', 'action': 'открыли огонь из автоматического оружия и подожгли зрительный зал', 'time': '22 марта 2024 года[3][2].'}, {'subject': 'Следственный комитет (СК) / официальные данные', 'object': 'жертвы и пострадавшие', 'action': 'сообщил(и) численность погибших, пропавших и получивших травмы — 149 погибших, один пропал без вести, 609 получили телесные повреждения', 'time': 'по данным расследования (после 22 марта 2024 года)[3].'}, {'subject': 'ущерб (оценка)', 'object': 'причинённый имуществу/концертному залу', 'action': 'оценён в около 6 миллиардов рублей', 'time': 'не указано (в ходе расследования/оценки после теракта)[3].'}, {'subject': 'обвиняемые (на скамье подсудимых)', 'object': 'уголовное дело о теракте', 'action': '19 человек находятся на скамье подсудимых', 'time': 'не указано (рассмотрение дела ведет суд)[4][6].'}, {'subject': 'из 19 фигурантов', 'object': 'обвинения', 'action': '13 обвиняются непосредственно в терроризме, остальные — в содействии террористической деятельности', 'time': 'не указано (в материалах дела)[4].'}, {'subject': 'истцы (пострадавшие/представители)', 'object': 'фигуранты дела', 'action': 'предъявлены граждански', 'time': 'не указано'}]"
"26.0";"few_shot";"Требование неполное — уточните, в каком именно формате вы хотите, чтобы я извлёк события (например: JSON, CSV, строка вида ""субъект; объект; действие; время"", или другой строгий шаблон). Также подтвердите, нужно ли извлекать события только из последнего приведённого текста (про «Крокус Сити Холл») или из всех трёх примеров.";"[{'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}]"
